id,text
3700,Šta se dogodilo u Sjedinjenim Državama što se nije dogodilo u Brazilu kada je ukinuto ropstvo?
3701,Šta se takođe koristi naizmenično sa pedagoškom psihologijom?
3702,Da li su DIU-a predmet nadzora u nekim zemljama?
3703,Koje je svojstvo odeće važno u hladnim klimatskim uslovima?
3704,Čime su tretirani trajni materijali za štampu?
3705,Ko je bio uvređen što je Klinton nazivan crnac?
3706,U kom veku je Tajms počeo da bude često korišćen za obaveštajne podatke sa kontinenta?
3707,"Gde su Ted Hof, Federiko Fagin i Stanlei Mazor radili?"
3708,Šta mnogi istorijski lingvisti smatraju modernim grčkim dijalektom?
3709,Koji je bio rezultujući pregledač Mozila fondancije?
3710,Šta je federacija Australije?
3711,Racionalna emocionalna terapija ponašanja je pristup koji koriste koje psihoterapijske škole?
3712,Kada se desila hiperinflacija iz 1923?
3713,Čime je hrana premazana radi lakšeg prolaska?
3714,Gde je stvorena teorija optimalnosti?
3715,Kada je FIG odlučila da rezultati više nisu ograničeni na 10 poena?
3716,"Koja kategorija je definisana da sadrži zadovoljstvo, bol, motivaciju, raspoloženje i sklonosti?"
3717,Šta diálektos znači na engleksom?
3718,Koju proslavu je imao Arsenal u sezoni 2011./2012. godine?
3719,Koliki je bio prosečan prihod iz medija za Premijer ligu od 2007. godine do 2010.godine ?
3720,Koji procenat igrača u Premijer ligi su bili izvan Ujedinjenog Kraljevstva i Irske do sezone 2000./2001. godine?
3721,Koliko vremena prosečna osoba potroši gledajući video snimke na Jutjubu svakog dana?
3722,Šta definiše filosofsko obrazovanje?
3723,Prema kvantnoj teoriji polja koja je glavna supstanca?
3724,Koji je jedan bend pod direktnim uticajem Blek Sabat-a?
3725,Koji predsednik je proglasio uvođenje VDTV-e u Sjedinjene Države „pitanjem od nacionalnog interesa?”
3726,Ko je bio ključan za stvaranje organske arhitekture?
3727,"Koji tim nije bio kvalitetan za Ligu šampiona 2005. godine, ali je mogao da učestvuje?"
3728,U kom takmičenju je Arsenal prvi ušao u finale?
3729,Koliko akcija postoji u imovini Arsenala?
3730,Šta je učinilo da se štokavski govori na širokom prostoru?
3731,Koju ekipu je pobedila Francuska 1998. godine?
3732,Zašto je razvijen internet?
3733,U kojoj godini se Arsenal premestio u Holovej?
3734,Koji je izraz koji se može koristiti da opiše opseg upisa u sveobuhvatne škole?
3735,Kreda je deo kog geološkog eona?
3736,Koliko klubova je 1998. godine zapretilo da će otići i formirati drugu ligu?
3737,Ko je vlasnik Fudbalske Asocijacije Premijer Lige?
3738,Kako se zvao drugi album Def leparda?
3739,Koja je grana fonologija?
3740,Šta je bio uzrok Arsenalovog poraza od Galatasaraja u sezoni 1999./2000. godine?
3741,"Koliko dugo se, nakon Arsenalovog osvajanja prvog trofeja, tim loše takmiči?"
3742,Koliko je oluja pogodilo Floridu od 1851. godine do 2006. godine?
3743,Koju organizaciju je osnovao Berners-Li?
3744,Na kom instrumentu je svirala Ana Lelkes?
3745,Koji uređaj je najčešće korišćen tokom 21. veka?
3746,Gde je živeo Irvin Kotler?
3747,Kako se upravljaju besplatne mreže?
3748,Koji podsticaj je karakterističan za afektivno-motivacionu dimenziju?
3749,Koja podspecialnost antropologije aktivno učestvuje u proučavanju toga kako ljudi komuniciraju sa svojim okruženjem?
3750,Koji je bio glavni cilj Kuomintaga u vezi sa komunistima?
3751,Kako se zove unutrašnja telesna šupljina životinja iz grupe Bilateria?
3752,Koja francuska reč je slična italijanskoj reči „eser”?
3753,Šta je rast interneta poremetio za štampu?
3754,Gde živi Aleksandra Broz?
3755,"Pored rada u laboratoriji, čime se još bavi etolog?"
3756,Karakteristike pregledača mogu da variraju od minimalnih sa malom podrškom do čega?
3757,Šta su španski doseljenici uveli na Floridi?
3758,"Na čemu se, prema Stampeu, zasniva fonologija?"
3759,Šta je na krajevima konopca što pomaže gimnastičarima da ga drže?
3760,Šta je značenje pedagoške psihologije ?
3761,Koja morska stvorenja uključuju Ctenofora i Cndidarija?
3762,Koji jezik se govori u Bugarskoj?
3763,Ko je borio u Hladnom ratu?
3764,Kada se dogodilo prvo javno emitovanje VDTV-e u Sjedinjenim Državama?
3765,Šta je bio najraniji uređaj koji je pomogao u brojanju?
3766,Šta istraživač mora da identifikuje da bi sproveo empirijska istraživanja?
3767,Koliko je studija iz 2007. godine pronašlo dokaze o efikasnosti hipnoze u smanjenju hroničnog bola?
3768,Koju su osnovu nekada koristili libanski hrišćani za pisanje libanskog arapskog jezika tokom građanskog rata?
3769,Koji je cilj zaštite nacionalnih parkova od oštećenja?
3770,Šta je sprečavalo zastoj u rovovskom ratu?
3771,Kada su se dogodili Balkanski ratovi?
3772,Ko je tvrdio da je komercijalizacija klasične muzike bila štetna za muzičku industriju?
3773,Kada je gimnastika uključena u Olimpijske igre?
3774,Šta može biti filosofsko obrazovanje kada govorimo o procesu?
3775,Šta je virtuelni prostor bez bilo kakve vladine intervencije?
3776,Koje godine je Bečka filharmonija prvi put prihvatila žene?
3777,"Počev od  1814. godine, Tajms je štampan pomoću koje nove vrste štamparske mašine?"
3778,S kojim stigmatom se moraju suočiti korekcioni službenici?
3779,Pripadnost i diskriminacija su oba važna za istraživače koji rade u kojoj tradiciji?
3780,Ko je osvojio delove Mauretanije?
3781,Gde je rođen Broz?
3782,Šta je Dekart tvrdio da životinjama nedostaje?
3783,Kako se zove Japanska radiodifuzna korporacija?
3784,Kako se prvobitno zvao tim Arsenala?
3785,S kojim jezikom je sasarski blisko povezan?
3786,Kako se zove doba od 1804 do 1910. ?
3787,Koliko ljudi iz Istočne Afrike i crne rase živi u Izraelu?
3788,Ko je posle preuzeo ESPN?
3789,U kojoj deceniji je remontovan stadion Arsenala?
3790,Koje godine su se Tito i Jovanka venčali?
3791,U kom uzrastu je Sandra Laing bila izbačena iz škole?
3792,Koji program omogućava razmenu studente širom Evrope?
3793,Koji srpski novinar uključuje nekoliko alternativnih identiteta Tita?
3794,Koliko je univerziteta u Australiji priznato kao Univerziteti za tehnologiju?
3795,Koliko nivoa je usvojio osmanski sudski sistem?
3796,Kada se prvi put u pisanoj formi pominje imunitet u odnosu na telo?
3797,Koji menadžer je imenovan da vodi Arsenal 1925.?
3798,Koji su bili najizrazitiji stilovi muzike u osmanskim provincijama?
3799,Šta znači DNUU?
3800,S kim su Boljševici sklopili mir?
3801,"Gudački instrumenti su tokom renesanse uključivali violu, liru, citernu, lautu i koji drugi instrument?"
3802,Kada je Jugoslavija promenila ime u Socijalistička Federativna Republika Jugoslavija?
3803,Koje godine je FIG priznao trampolin i akrobatsku gimnastiku?
3804,Koja država je dom prve fudbalske lige?
3805,Na koji način je Nuncija Rondanini smatrala da je arhitektura prevazišla puku funkcionalnost?
3806,Šta je glavni uzrok imunološke promene kod tinejdžera?
3807,"Za šta se, uglavnom, obučavaju ljudi u pakistanskim politehničkim institutima?"
3808,"Koji je bio treći pokret sa zapada, pored romantizma i realizma, koij je uticao na osmansku književnu scenu?"
3809,Na koju poziciju je imenovan Ben Frenklin 1776. godine?
3810,"Čega je, takođe, Vladislav treći od Poljske bio kralj?"
3811,Koji je opseg brojeva koje bajt može da predstavlja?
3812,Koliko alkohola sadrži pivo Veter 33?
3813,Gde su se „burne dvadesete” proširile posle rata?
3814,Koliko je dugo zaletište u preskoku?
3815,Koji je franački trgovac bio vladar prve slovenske države u Srednjoj Evropi?
3816,Šta je Broka otkrio u ljudskom mozgu?
3817,Koji materijal je korišćen u brutalističkim konstrukcijama?
3818,Bol se ponekad koristio  kao argument da se smrtno bolesnim pacijentima dozvoli pravo da urade šta?
3819,"Koje novine imaju  najvećim broj čitalaca u Londonu od svih ""kvalitetnih"" novina?"
3820,Koja grupa upravlja aerodromom u Frankfurtu?
3821,Koji je jedan od prvih elektromehaničkih relejnih računara?
3822,Šta bi se smatralo idejom koju dele praktično sve ljudske kulture?
3823,Afektivna neuronauka je ogranak čega?
3824,U kojim zemljama je i dalje popularna upotreba britanskog sistema mera?
3825,Koje godine je razvijena teorija perifernih obrazaca?
3826,Koju grupu je sultan Selim prvi smatrao jereticima i potom izvršio pokolj?
3827,Koje su zemlje pokrenule Doba otkrića nakon Rekonkiste?
3828,Koja dva Nemca su bila poznata po kreiranju vežbi na spravama?
3829,Koji su se geološki događaji zbivali tokom periode karbona kada se Pangea spojio ?
3830,Ko su Sidi?
3831,Koja kompanija je napravila mašinu za pretragu prošlih verzija?
3832,Kako se nazivaju mašine koje rade bez kontakta sa spoljnim svetom?
3833,Koju vrstu arhitekture neki smatraju za razvojem metaforične arhitekture?
3834,Šta znači izraz „rano moderno”?
3835,Koja je bila Vitruvijeva profesija?
3836,Koliki tiraž je imao Tajms 1815.godine?
3837,Koja škola je unapredila atomizam?
3838,Koja sedimentna dna su formirana u suvim područjima Evroamerike u periodi devona?
3839,Kog datuma je objavljen izveštaj o ljudskom razvoju za 2015. godinu?
3840,Smatra se da je hindi u vezi sa sanskritom na koji način?
3841,Koje stanovništvo vodi poreklo od Vlaha?
3842,Koji stil je gotički?
3843,U kom veku su nastala savremena pravila fudbalskog saveza?
3844,Koliko pobedničkih timova iz jedne asocijacije može učestvovati u Ligi šampiona?
3845,Ko je član uprave TED-a?
3846,Šta je bilo stavljeno na sto da bi pomoglo u brojanju novca u srednjovekovnoj Evropi?
3847,Koje dve oblasti studija su povezane sa imunologijom?
3848,Koji izveštaj grupe u vezi Titovim etničkim poreklom su hrvatski stručnjaci demantovali?
3849,Koliko puta je Kristal Palas bio domaćin FA kupa?
3850,Koja otkrića podržavaju tvrdnju Pola Dejvisa i Džona Gribina?
3851,Koje godine je u Ujedinom Kraljevstvu prvi put dozvoljeno kućno pivarstvo?
3852,Kakva je bila demografija glasača na Floridi 1950-ih godina?
3853,Kada su pravila lige navela Arsenal da smanji raspored sedenja u Hajberiju?
3854,Koja partija je zabranjena u Jugoslaviji 1920. godine?
3855,Koji bend je snimio „Nastavi da te volim”?
3856,Kome se Sun Jat Sen obratio za pomoć 1930. godine?
3857,Kroz koji proces je Darvin verovao da su se emocije razvile?
3858,Kada je reč emocija ušla u engleski jezik?
3859,Šta je OAD?
3860,Koju epohu karakteriše povećana pažnja prema produženim melodijskim linijama?
3861,Koji koncept pomaže u mapiranju i definisanju ljudskih iskustava sopstva u društvu?
3862,Kako se naziva postupak kada se gips dodaje vodi?
3863,Koje godine je Tito bio suosnivač Pokreta nesvrstanih?
3864,Na čemu se zasnivalo društvo u periodu Tokugava?
3865,Kada je počela restauracija Meidža?
3866,Šta znači kleptokratija?
3867,Kako se zove istaknuti saradnik kolumni časopisa Tajms koji je proglašen za pisca godine u oblasti hrane i pića 2005. godine?
3868,Šta učenicima takođe povremeno treba i pre nego što okrive nastavnike?
3869,Nutritivni antropolozi istražuju interakciju između ekonomskih sistema i čega?
3870,Šta AAA smatra nesaglasnom sa radom sa vojskom?
3871,Koji je primer odeće koja prati oblik tela?
3872,Koji fudbalski klub je najveći rival Arsenala?
3873,Koji tip života je raznovrsniji od višećelijskog života?
3874,Kako se nazivaju ljudi sa Balkana koji su emigrirali u Tursku?
3875,Šta je dekolonizacija Amerike?
3876,Gde je Jugoslavija imala ambasadu kao jedina komunistička zemlja?
3877,Kako se naziva metod multitaskinga koji zauzvrat oduzima „delić” vremena?
3878,Šta se obično koristi kao skrob u većini piva?
3879,Kada su krstaši napali Konstantinopolj ?
3880,Koji termin karakteriše brzinu kojom se prave snimci veb-stranica?
3881,Koji obim ljudskog ekonomskog ponašanja obuhvata ekonomska antropologija?
3882,Koji je bio jedini tim van „Velike četvorke” koji se probio u prva četiri 2005. godine?
3883,Kada je potpisano primirje između Rusije i Centralnih sila?
3884,Ko je istraživao sporazum između Premijer lige i Skaj-a 2002. godine?
3885,Šta je rezultiralo mešanjem ekvatorijalnih struja sa antarktičkim vodama u eocenu?
3886,Kako se zove najprodavaniji britanski turistički časopis?
3887,Koji je termin za strategije koje ljudi koriste da utiču na svoje emocionalne iskustvo?
3888,Koje životinje i gmizavci su poreklom sa Floride?
3889,Koja su dva Rajtova dizajna?
3890,Šta zakoni nalažu da radi svaki sposoban japanski državljanin?
3891,Koje godine je objavljen istoimeni debi album grupe Bed kompani?
3892,Koji je predsednik ponovo počeo da finansira UNFPA?
3893,Koji su organizmi bile među prvim živim oblicima koji su genetski sekvencionirani?
3894,Šta se koristilo za pisanje sanskrita?
3895,Kada je turski Seldžučki sultanat Rum dostigao svoj propast?
3896,Za koje zakone su Zastupnici zdravstvene zaštite optužili Internet arhivu da je prekršila?
3897,Koji je jedan od načina na koji su video-konferencije korisne?
3898,Kakvu vrstu akcije pokreće primenjena antropologija?
3899,Ko je procenio da je ruskog stanovništva 1945. godine bilo  oko 90 miliona manje nego što je moglo biti?
3900,Teorba i koji drugi barokni instrument su prestali da se koriste?
3901,"Strateški manipulator, pastiš ličnost i relacijsko sopstvo povezani su sa usponom koje kulture?"
3902,U šta se pretvorila ljudska grupacija tokom industrijalizacije?
3903,U kom gradu je Tito sahranjen?
3904,Šta je četiri grane antropologije nedostajale tokom poslednjih nekoliko decenija?
3905,Koja je skraćenica od četiri slova za tehnički orjentisane institute za tehničko i dalje obrazovanje?
3906,Koja verska autonomija je bila podložna Justinijanskom zakoniku?
3907,"Postavljanje istraživanja u regionu Severnog Atlantika omogućava da se gledaju veze između lokacija, umesto ograničavanja na šta?"
3908,Koje su neke od životinja u tipu Molluska?
3909,"Osvojivši zapadni deo Ukrajine, koja je zemlja promenila jezik Ukrajine?"
3910,Koji je maksimum za gimnastičku disciplinu na parteru?
3911,Koje svedočanstvo nije dostupno studentima u Mitelšule?
3912,Šta je hile?
3913,Koja su dva najveća tima iz Škotske?
3914,Koliko je ljudi crne rase živelo u Ulcinju do 1878. godine?
3915,Koje je ledeno doba označilo kraj normalne klime u periodi ordovicijuma?
3916,Koje su redovne ženske gimnastičke discipline?
3917,Kada je osnovana Republika Kina?
3918,"Šta UNFPA radi sa svojim partnerima, osim mobilizacije podrške i resursa?"
3919,Koji je najjednostavniji slučaj da DIU-a koristi nadređenu vezu DIU-a?
3920,Šta se desilo sa nekim od klubova koji nisu mogli da se vrate odmah u Premijer ligu?
3921,Od koje do koje godine je živeo Žan Meslije?
3922,Kada su Arapske invazije?
3923,Šta karakteriše preosetljivost (hipersenzibilnost)?
3924,Iz kog porekla je nastalo Osmansko carstvo?
3925,Na šta treba da se obratii pažnja kako bi zgrada bila izgrađena u prijateljsko-ekološkoj okolini?
3926,Koji format emisije je koristio prvi evropski VDTV?
3927,Koja novinarska organizacija je objavila izveštaje o sporazumu Jutuba sa Merlin netvorkom?
3928,Koliko kilograma emisije CO2 se pripisuje samo jednom pakovanju od 6 mikro piva?
3929,Kada je na Nacionalnom muzeju prirodne istorije stvorena katedra za antropologiju?
3930,Koja zemlja ima rukovodstvo za bezbednost mreže i informacione tehnologije?
3931,Ko je tvrdio da emocije proizlaze iz kognitivne namere?
3932,Ko je odgovoran za holokaust?
3933,Koji tip kontinentalnog režima je bio jedinstven u proterozoiku?
3934,Kada je bilo perm-trijasko izumrenje?
3935,"Kada je Tajms počeo da objavljuje novine u formatu širokog lista i tabloida, u kom regionu je Tajms povukao svoje široke vesti iz prodaje?"
3936,Koja zemlja je Tita nagradila Ordenom bele ruže?
3937,Među kime je prisutan prodorni bol?
3938,Ko je predložio ATSC kao novi standard za SDTV i VDTV?
3939,"Koja verzija, latinica ili ćirilica, se najčešće koristi?"
3940,Šta je Ajnštajn dodao Braunovom kretanju?
3941,Objavljivanje Internet eksplorera je započelo šta?
3942,Odakle je veliki broj britanskih kolonista došao na Floridu?
3943,Ko je iz Doma komuna dao izjavu o politici Jutjuba?
3944,U kojoj zemlji je bilo omiljeno porter pivo 1721. godine?
3945,Ko su bili troje arhitekata koji su uticali na brutalizam?
3946,Kako se naziva proces u kojem se mezoderm formira invaginacijom endoderma?
3947,Pod kojom vladavinom Kina nije bila izolovana?
