id,title,text
952,Sanskrit,"Satjagraha, opera Filipa Glasa, koristi tekstove iz Bhagavad Gite, pevane na sanskritu. Završni naslov Matrik Revolutions sadrži molitvu iz Brihadaraniaka Upanišade. Pesma „Ciber-raga” sa Madoninog albuma Music uključuje sanskritske pesme, a Shanti/Ashtangi sa njenog albuma Rai of Light iz 1998. godine, koji je osvojio Gremi, je pevanje ashtanga vinjasa joge. Tekstovi uključuju mantru Om shanti. Kompozitor Džon Vilijams je predstavio horove koji su pevali na sanskritu za Indijana Džonsa i Hram propasti i u Ratovima zvezda: Epizoda I – Fantomska pretnja. Tematska pesma Battlestar Galactica 2004 je Gajatri mantra, preuzeta iz Rgvede. Tekst pesme „The Child In Us” od Enigme takođe sadrži sanskritske stihove."
953,Identitet_(društvena_nauka),"Inkluzivnost Vajnrajhove definicije (iznad) usmerava pažnju na celost nečijeg identiteta u datoj vremenskoj fazi i pomaže u pojašnjavanju parcijalnih aspekata nečijeg totalnog identiteta, kao što su nečiji rodni identitet, etnički identitet, profesionalni identitet i tako dalje. Definicija se lako primenjuje na malo dete, na adolescenta, na mladog odraslog čoveka i na starijeg odraslog čoveka u različitim fazama životnog ciklusa. U zavisnosti od toga da li je neko malo dete ili odrasla osoba na vrhuncu svoje moći, kako čovek shvata sebe u prošlosti odnosiće se na veoma različite istaknute iskustvene markere. Slično tome, način na koji čovek shvata  šta želi od sebe u budućnosti će se značajno razlikovati u zavisnosti od starosti i akumuliranih iskustava. (Vajnrajh i Sonderson, (ur.) 2003, str. 26--34)."
954,Josip_Broz_Tito,"Nakon ustavnih promena 1974. godine, Tito je počeo da smanjuje svoju ulogu u svakodnevnom upravljanju državom. On je nastavio da putuje u inostranstvo i prima strane posete, otišao je u Peking 1977. godine i pomirio se sa kineskim rukovodstvom koje ga je nekada označilo kao revizionistu. Zauzvrat, predsednik Hua Guofeng je 1979. godine posetio Jugoslaviju. Godine 1978. godini, Tito je putovao u Sjedinjene Države. Tokom posete u Vašingtonu je uvedeno strogo obezbeđenje zbog protesta antikomunističkih grupa Hrvata, Srba i Albanaca."
955,Aerodrom,"Većina svetskih aerodroma su bez tornjeva, bez prisustva kontrole vazdušnog saobraćaja. Prometni aerodromi imaju aerodromsku kontrolu letenja (ATC). Svi aerodromi koriste saobraćajni obrazac kako bi osigurali nesmetan tok saobraćaja između odlazećih i dolazećih aviona. Pilotima je na raspolaganju veliki broj pomagala, iako nisu svi aerodromi opremljeni njima. Mnogi aerodromi imaju osvetljenje koje pomaže u vođenju aviona koristeći piste i staze za vožnju noću ili po kiši, snegu ili magli. U Sjedinjenim Državama i Kanadi, velika većina aerodroma, velikih i malih, imaće ili neki oblik automatizovane aerodromske meteorološke stanice, ljudskog posmatrača ili kombinaciju ova dva. Vazdušna bezbednost je važna briga u radu aerodroma, a aerodromi često imaju svoje bezbednosne službe."
956,Institut _za_ tehnologiju,"Prva svetska institucija za tehnologiju ili tehnički univerzitet sa tercijarnim tehničkim obrazovanjem je Banska akademija u Banskoj Štjavnici, Slovačka, osnovana 1735. godine. Akademiju od 13. decembra 1762. godine utemeljuje kraljica Marija Tereza zbog školovanja stručnjaka za rudarstvo i metalurgiju srebra i zlata u blizini. Nastava je počela 1764. godine. Kasnije su formirani odsek za matematiku, mehaniku i hidrauliku i odsek za šumarstvo. Univerzitetske zgrade su i danas na svom mestu i koriste se za nastavu. Univerzitet je objavio prvu knjigu o elektrotehnici na svetu."
957,Emocija,"Zapadna filozofija posmatrala je emocije na različite načine. U stoičkim teorijama na njih je gledano kao na prepreku razumu i stoga prepreku vrlini. Aristotel je verovao da su emocije suštinska komponenta vrline. U Aristotelovom pogledu sve emocije (zvane strasti) odgovarale su apetitima ili kapacitetima. Tokom srednjeg veka, Aristotelovo gledište je usvojio i dalje razvio sholasticizam i posebno Toma Akvinski. Postoje i teorije emocija u delima filozofa kao što su Rene Dekart, Nikolo Makijaveli, Baruh Spinoza i Dejvid Hjum. U 19. veku emocije su smatrane adaptivnim i češće su proučavane iz empirističke psihijatrijske perspektive."
958,Institut _za_ tehnologiju,"Škole pod nazivom „tehnički institut” ili „tehnička škola” koje su nastale početkom 20. veka, omogućile su dalje obrazovanje između srednje škole i univerziteta ili politehnike. Većina tehničkih instituta je spojena u regionalne koledže, a neki su imenovani za univerzitetske koledže ako su povezani sa lokalnim univerzitetom."
959,Josip_Broz_Tito,"Događaj je bio značajan ne samo za Jugoslaviju i Tita, već i za globalni razvoj socijalizma, jer je to bio prvi veliki raskol između komunističkih država, dovodeći u sumnju ulogu Kominterne da socijalizam bude jedinstvena sila koja će na kraju kontrolisati ceo svet, jer je Tito postao prvi (i jedini uspešan) socijalistički vođa koji se suprotstavio Staljinovom vođstvu u Kominformu. Ovaj razdor sa Sovjetskim Savezom doneo je Titu veliko međunarodno priznanje, ali je takođe pokrenuo i period nestabilnosti koji se često naziva i period Informbiroa. Titov oblik komunizma je bio označen kao „Titoizam” od Moskve, koja je podržavala odtsranjivanje političkih protivnika protiv sumnjivih „Titoista” širom Istočnog bloka."
960,Emocija,"Emocije uključuju različite komponente, kao što su subjektivno iskustvo, kognitivni procesi, ekspresivno ponašanje, psihofiziološke promene i instrumentalno ponašanje. U jednom trenutku, akademici su pokušali da identifikuju emociju sa jednom od komponenti: Vilijam Džejms sa subjektivnim iskustvom, bihevioristi sa instrumentalnim ponašanjem, psihofiziolozi sa fiziološkim promenama, itd. Od nedavno se smatra da se emocije sastoje od svih komponenti. Različite komponente emocije se kategorizuju nešto drugačije u zavisnosti od akademske discipline. U psihologiji i filozofiji, emocija obično uključuje subjektivno, svesno iskustvo koje se karakteriše prvenstveno psihofiziološkim izrazima, biološkim reakcijama i mentalnim stanjima. Sličan multikomponentni opis emocije se nalazi i u sociologiji. Na primer, Pegi Toic opisuje emocije pomoću fizioloških komponenti, kulturnih ili emocionalnih etiketa (npr. gnev, iznenađenje, itd), ekspresivnih pokreta tela i procena situacija i konteksta."
961,Geološka_istorija_Zemlje,"Poslednji glacijalni period sadašnjeg ledenog doba završio se pre oko 10.000 godina. Topljenje leda izazvalo je porast svetskog nivo mora oko 35 metara (115 stopa) u ranom delu holocena. Pored toga, mnoge oblasti iznad oko 40 stepeni severne gografskee širine bile su depresije zbog težine pleistocenskih glečera i podigla su se čak 180 metara (591 stopa) u odnosu na  kasni pleistocen i holocen, i rastu i danas. Podizanje nivoa mora i privremena depresija kopna omogućile su privremene prodore mora u područja koja su sada daleko od mora. Holocenski morski fosili poznati su iz Vermonta, Kvebeka, Ontarija i Mičigena. Osim privremenih prodora mora na višim geografskim širinama povezanim sa glacijalnom depresijom, fosili holocena nalaze se prvenstveno u dnu jezera, poplavnoj ravnici i pećinskim naslagama. Holocenske morske naslage duž obala niske geografske širine su retke jer porast nivoa mora tokom ove epohe prevazilazi bilo koji verovatan ulazni napon ne-glacijalnog porekla. Postglacijalni oporavak u Skandinaviji rezultirao je pojavom obalnih područja oko Baltičkog mora, uključujući veći deo Finske. Region nastavlja da raste, i dalje izaziva slabe zemljotrese širom severne Evrope. Sličan događaj u Severnoj Americi bio je povratak Hadsonovog zaliva, jer se smanjio iz svoje veće, neposredne postglacijalne faze Tirelovog mora, do blizu svojih sadašnjih granica."
962,Bol,"Ronald Melzak i Kenet Kejsi su 1968. godine opisali bol preko tri dimenzije: „senzorno-diskriminativna” (osećanje intenziteta, lokacije, kvaliteta i trajanja bola), „afektivno-motivaciona” (neprijatnost i podsticaj da se izbegne neprijatnost) i „kognitivno-evaluciona” (razmišljanja kao što su procena, kulturne vrednosti, odvraćanje i hipnotička sugestija). Oni smatraju da intenzitet bola (senzorno-diskriminativna dimenzija) i neprijatnost (afektivno-motivaciona dimenzija) ne određuju samo veličina bolnog stimulusa, već i „više” kognitivne aktivnosti mogu uticati na percepciju intenziteta i neprijatnosti. Kognitivne aktivnosti  „mogu da utiču i na senzorno i na afektivno iskustvo ili mogu da modifikuju prvenstveno afektivno-motivacionu dimenziju. Tako, uzbuđenje u igrama ili ratu izgleda da blokira obe dimenzije bola, dok sugestija i placebo mogu modulirati afektivno-motivacionu dimenziju i ostaviti senzorno-diskriminativnu dimenziju relativno netaknutu”. Dokument završava pozivom na akciju: „Bol se može tretirati ne samo pokušavanjem da se smanji senzorni input anestezijskim blokom, hirurškim intervencijom i slično, već i uticanjem na motivaciono-affektivne i kognitivne faktore”. (str. 435)"
963,Antropologija,"Vizuelna antropologija se delimično bavi proučavanjem i proizvodnjom etnografske fotografije, filma i, od sredine 1990-ih, novih medija. Iako se termin ponekad koristi kao sinonim za etnografski film, vizuelna antropologija takođe obuhvata antropološko proučavanje vizuelne reprezentacije, uključujući oblasti kao što su performanse, muzeji, umetnost, i proizvodnja i prijem masovnih medija. Vizuelne reprezentacije iz svih kultura, kao što su peščane slike, tetovaže, skulpture i reljefi, pećinski crteži, skrimšo, nakit, hijeroglifi, slike i fotografije, uključene su u fokus vizuelne antropologije."
964,Arhitektura,"Arhitektura (latinski arhitektura, od grčkog arkhitekton „arhitekta“, složenica je od reči glav i  „graditelj“) istovremeno je i proces i proizvod planiranja, projektovanja i izgradnje zgrada i drugih fizičkih struktura. Arhitektonska dela, u materijalnom obliku zgrada, često se smatraju kulturnim simbolima i umetničkim delima. Istorijske civilizacije često se identifikuju sa svojim preživelim arhitektonskim dostignućama."
965,Indeks_ljudskog_razvoja,"Izveštaj o ljudskom razvoju za 2015. godinu, koji je objavio Program Ujedinjenih nacija za razvoj, objavljen je 14. decembra 2015. godine i izračunava vrednosti HDI-a na osnovu procena za 2014. godinu. Ispod je spisak zemalja sa „veoma visokim ljudskim razvojem”:"
966,Premijer_Liga,"Sporazum o televizijskim pravima između Premijer lige i Skaj-a suočio se sa optužbama da je monopolsko udruženje, a usled toga je nastao niz sudskih sporova. Istraga koju je sprovela Kancelarija za poštenu trgovinu iz 2002. godine utvrdila je da je Biskajb dominantan na tržištu sportske plaćene televizije, ali je zaključeno da nema dovoljno osnova za tvrdnju da je Biskajb zloupotrebio svoju dominantnu poziciju. U julu 1999. godine metod Premijer liga kolektivne prodaje prava za sve klubove članice istražio je Britanski sud za restriktivnu praksu u Ujedinjenom Kraljevstvu, koji je zaključio da sporazum nije suprotstavljen javnom interesu."
967,Obrazovanje,"Predškolske ustanove pružaju obrazovanje od otprilike tri do sedam godina, u zavisnosti od zemlje, kada deca polaze u osnovno obrazovanje. One su takođe poznate kao zabavišta i kao obdaništa, osim u Sjedinjenim Državama, gde je obdanište termin koji se koristi za osnovno obrazovanje. Obdanište „pruža  predškolski program za decu uzrasta od tri do sedam godina koji je usmeren na dete i ima za cilj da razvije fizičku, intelektualnu i moralnu prirodu deteta sa izjednačenim naglaskom na svakom od njih”."
968,Bol,"Ljudi sa dugoročnim bolovima često pokazuju psihološke poremećaje, uz povišene rezultate na Minesota multifazičnom inventaru ličnosti i na skalama histerije, depresije i hipohondrijaze ( „neurotična trijada”). Neki istraživači su tvrdili da je to neuroticizam koji uzrokuje da akutni bol postane hroničan, ali klinički dokazi ukazuju na drugi način, da hroničan bol izaziva neuroticizam. Kada se dugotrajni bol olakša terapeutskom intervencijom, rezultati na neurotičknoj trijadi i anksioznosti padaju, često do normalnih nivoa. Samopoštovanje, često nisko kod pacijenata sa hroničnim bolovima, takođe pokazuje poboljšanje nakon što bol popusti."
969,Bezbednost_računara,"Neovlašćeni korisnik koji dobije fizički pristup računaru najverovatnije može direktno preuzeti podatke sa njega. Takođe može ugroziti bezbednost praveći modifikacije operativnog sistema, instaliranjem softverskih crva, prisluškivača tastature ili tajnih uređaja za prisluškivanje. Čak i kada je sistem zaštićen standardnim merama bezbednosti, one se mogu zaobići pokretanjem drugog operativnog sistema ili alata sa SiDi-Roma ili drugog medija za pokretanje. Šifrovanje diska i modul pouzdane platforme su dizajnirani da spreče ove napade."
970,Aerodrom,"Pilotima je na raspolaganju veliki broj pomagala, iako nisu svi aerodromi opremljeni njima. Vizuelni indikator prilaza ravni (VASI) pomaže pilotima da udaljeni let približe za sletanje. Neki aerodromi su opremljeni VHF svesmernim radio emiterom (VOR) da pomognu pilotima da pronađu pravac do aerodroma. VOR-e često prati oprema za merenje udaljenosti (DME) za određivanje udaljenosti do VOR-a. VOR-ovi se takođe nalaze izvan aerodroma, gde služe za obezbeđivanje vazdušnih puteva za navigaciju aviona. U lošim vremenskim uslovima, piloti će koristiti instrumentalni sistem sletanja (ILS) da pronađu pistu i lete na ispravan prilaz, čak i ako ne vide zemlju. Broj instrumentalnih prilaza zasnovanih na korišćenju sistema globalnog pozicioniranja (GPS) brzo se povećava i na kraju može biti primarno sredstvo za instrumentalno sletanje."
971,Moderna_istorija,"Razvijanje Novog imperijalizma se posmatralo kao osvajanje skoro svih teritorija istočne hemisfere kolonijalnim silama. Komercijalna kolonizacija Indije započela je 1757. godine, nakon bitke kod Plesija, kada je Navab iz Bengala predao svoju vlast britanskoj istočnoindijskoj kompaniji, 1765. godine, kada je Kompaniji dodeljen divani, odnosno pravo na prikupljanje prihoda, u Bengalu i Biharu, ili 1772. godine, kada je Kompanija osnovala svoju prvu prestonicu u Kalkuti, imenovala svog prvog generalnog guvernera, Vorena Hejstingsa, i direktno se uključila u upravljanje."
972,Dijalekt,"Moderni nacionalizam, onako kako se razvio posebno od Francuske revolucije, učinio je razliku između „jezika” i „dijalekta” pitanjem od velikog političkog značaja. Grupa koja govori poseban „jezik” često se smatra da ima veće pravo da bude poseban „narod”, a samim tim i da više zaslužuje svoju nezavisnu državu, dok se grupa koja govori „dijalektom” obično ne posmatra kao „narod” sam po sebi, već kao podgrupa, deo većeg naroda, koji se mora zadovoljiti regionalnom autonomijom. Razlika između jezika i dijalekta se zato neizbežno pravi barem podjednako na političkoj koliko i na lingvističkoj osnovi i može dovesti do velikih političkih sporova, ili čak i oružanog sukoba."
